surface_id,bulk_id,crack_e_ads,crack_time,crack_steps,crack_converged,gemnet_e_ads,gemnet_time,gemnet_steps,gemnet_converged
mp-10000_101,mp-10000,-3.2919411621093753,0.5524513721466064,43.0,True,-3.6227211914062503,10.714769124984741,278.0,True
mp-10003_101,mp-10003,-1.6602272949218753,0.5390849113464355,42.0,True,-2.0664467773437503,9.20396375656128,240.0,True
mp-10004_110,mp-10004,-1.4502968750000003,0.6511576175689697,50.0,True,-1.0964150390625003,1.4491889476776123,30.0,True
mp-10009_001,mp-10009,2.5176215209960935,0.28049135208129883,23.0,True,1.9048666992187497,2.657831907272339,72.0,True
mp-1001012_100,mp-1001012,1.1578574218749997,0.1865699291229248,14.0,True,1.2420249023437497,1.7627134323120117,36.0,True
mp-1001016_100,mp-1001016,1.0792441406249997,0.35976362228393555,28.0,True,0.40846777343749974,2.5523600578308105,53.0,True
mp-1001017_100,mp-1001017,1.9064078369140622,0.5846266746520996,45.0,True,1.562833312988281,3.2560598850250244,91.0,True
mp-1001022_100,mp-1001022,0.34825659179687474,0.9051835536956787,70.0,True,0.8289999999999997,1.4918935298919678,35.0,True
mp-10010_001,mp-10010,0.03590917968749974,0.5210106372833252,40.0,True,0.42799902343749974,1.9007511138916016,42.0,True
mp-1001159_110,mp-1001159,-0.6317543945312503,0.2986304759979248,22.0,True,-0.8236489257812503,2.1461803913116455,43.0,True
mp-10014_001,mp-10014,2.5908408203124997,0.09027838706970215,7.0,True,2.2638144531249997,0.6913738250732422,16.0,True
mp-10015_110,mp-10015,-0.18116235351562526,0.11473989486694336,9.0,True,0.03502416992187474,1.0921566486358643,27.0,True
mp-1001793_110,mp-1001793,1.4766440429687497,0.3865947723388672,30.0,True,1.6182761230468747,2.0550971031188965,48.0,True
mp-1001836_101,mp-1001836,-2.3364815673828128,0.5632529258728027,44.0,True,-0.5150856933593753,1.3399136066436768,35.0,True
mp-1002063_101,mp-1002063,0.7620444335937497,0.2724900245666504,22.0,True,-0.26178979492187526,3.843599319458008,100.0,True
mp-1002106_110,mp-1002106,-2.6623940429687503,2.679912567138672,202.0,True,-3.1174416503906253,1.5263655185699463,39.0,True
mp-1002114_111,mp-1002114,-2.8508706054687503,0.20159363746643066,15.0,True,-4.3848671875,13.879797458648682,280.0,True
mp-1002122_110,mp-1002122,-1.9578041992187503,0.25618910789489746,19.0,True,-2.1395058593750003,0.6411957740783691,16.0,True
mp-1002123_001,mp-1002123,1.7356162109374997,0.24585652351379395,18.0,True,0.41609716796874974,1.946288824081421,39.0,True
mp-10021_011,mp-10021,-0.08909082031250026,0.44780611991882324,35.0,True,-0.020433898925781513,1.774116039276123,47.0,True
mp-10025_100,mp-10025,-0.49363183593750026,0.5509939193725586,42.0,True,-0.26072167968750026,1.143833875656128,26.0,True
mp-10026_100,mp-10026,-2.6994729003906253,0.8295307159423828,65.0,True,-2.6529488525390628,1.7306582927703857,47.0,True
mp-10032_10-1,mp-10032,0.29234838867187474,0.349348783493042,27.0,True,0.6446433105468747,0.62457275390625,15.0,True
mp-10033_001,mp-10033,2.2892661132812497,0.0904085636138916,7.0,True,2.0636496582031247,2.3693549633026123,61.0,True
mp-1003509_100,mp-1003509,-3.0300087890625003,0.33766794204711914,24.0,True,-3.3176369628906253,4.121781826019287,97.0,True
mp-10037_100,mp-10037,-0.39860009765625026,0.20683670043945312,14.0,True,-0.41727685546875026,2.0242278575897217,41.0,True
mp-10046_001,mp-10046,1.3990683593749997,0.41631412506103516,31.0,True,1.7730917968749997,1.075260877609253,25.0,True
mp-10047_001,mp-10047,-2.9509224853515628,0.3580965995788574,28.0,True,-3.3034768066406253,1.6609995365142822,45.0,True
mp-10049_111,mp-10049,-0.8295083007812503,0.43695616722106934,34.0,True,-1.7366127929687503,2.72082257270813,70.0,True
mp-10052_100,mp-10052,-1.4380288085937503,0.30129432678222656,23.0,True,-1.6841835937500003,0.8180382251739502,19.0,True
mp-10054_100,mp-10054,-0.45273828125000026,0.18770527839660645,14.0,True,-0.7148232421875003,1.1939432621002197,28.0,True
mp-1005986_100,mp-1005986,-2.4930367431640628,0.3368394374847412,23.0,True,-2.3263344726562503,0.7640829086303711,21.0,True
mp-1005_101,mp-1005,-0.5351967773437503,0.2991602420806885,23.0,True,0.37477636718749974,1.1226093769073486,24.0,True
mp-1006118_101,mp-1006118,1.6016440429687497,0.6730682849884033,52.0,True,1.9124655761718747,1.2814617156982422,31.0,True
mp-1006132_100,mp-1006132,-2.3908181152343753,0.801537275314331,62.0,True,-3.1534523925781253,2.4663538932800293,60.0,True
mp-10063_111,mp-10063,0.8331961669921872,0.6716983318328857,55.0,True,0.8811087646484372,2.0225296020507812,55.0,True
